sports_category_descr,predicted_interaction,acid
HANDBALL,6.040606899536069e-05,J29FA6B7PW23T1SB
BASKETBALL,6.279302918842444e-09,J29FA6B7PW23T1SB
HIKING,5.698249110312082e-09,J29FA6B7PW23T1SB
SWIM,1.3430390534149637e-09,J29FA6B7PW23T1SB
ORIGINALS,0.9999999963125484,J2HD3AX2WJ31NFUC
HANDBALL,6.040606899536069e-05,J2HD3AX2WJ31NFUC
BASKETBALL,6.279302918842444e-09,J2HD3AX2WJ31NFUC
HIKING,5.698249110312082e-09,J2HD3AX2WJ31NFUC
SWIM,1.3430390534149637e-09,J2HD3AX2WJ31NFUC
ORIGINALS,0.9999999963125484,JMO1038T6L8DSHTO
HANDBALL,6.040606899536069e-05,JMO1038T6L8DSHTO
BASKETBALL,6.279302918842444e-09,JMO1038T6L8DSHTO
HIKING,5.698249110312082e-09,JMO1038T6L8DSHTO
SWIM,1.3430390534149637e-09,JMO1038T6L8DSHTO
TRAINING,0.9999999621579262,JT9CV7MUL06DAN1N
CLIMB,0.0001943689925569336,JT9CV7MUL06DAN1N
SPORT STYLE,5.8709663395453355e-09,JT9CV7MUL06DAN1N
OUTDOOR,3.08089909819533e-09,JT9CV7MUL06DAN1N
SWIM,2.3415700195665643e-09,JT9CV7MUL06DAN1N
FOOTBALL/SOCCER,0.9999999669522595,K1HYGUTPDV3P6L2W
HANDBALL,0.00018173536718360926,K1HYGUTPDV3P6L2W
HIKING,6.433882471626821e-09,K1HYGUTPDV3P6L2W
CYCLING,2.8828173998641192e-09,K1HYGUTPDV3P6L2W
SWIM,2.8229095701321083e-09,K1HYGUTPDV3P6L2W
RUNNING,0.9999999687644883,KN1JUD7314E0SRRK
OLYMPIC SPORTS,0.00017663153211532035,KN1JUD7314E0SRRK
HIKING,5.711352629832396e-09,KN1JUD7314E0SRRK
BASKETBALL,2.373699306008664e-09,KN1JUD7314E0SRRK
SWIM,1.0401679041198385e-09,KN1JUD7314E0SRRK
NOT SPORTS SPECIFIC,0.9999999768196282,KNVEOJXMWHHQZRU5
HANDBALL,0.000152069803464048,KNVEOJXMWHHQZRU5
HIKING,7.84522259971687e-09,KNVEOJXMWHHQZRU5
SWIM,3.955567839143767e-09,KNVEOJXMWHHQZRU5
BASKETBALL,3.301686901615685e-09,KNVEOJXMWHHQZRU5
ORIGINALS,0.9999999963125484,KUGGQQRZ9X8INLOJ
HANDBALL,6.040606899536069e-05,KUGGQQRZ9X8INLOJ
BASKETBALL,6.279302918842444e-09,KUGGQQRZ9X8INLOJ
HIKING,5.698249110312082e-09,KUGGQQRZ9X8INLOJ
SWIM,1.3430390534149637e-09,KUGGQQRZ9X8INLOJ
SWIM,0.999999760662496,KZORHXTSJHGG8O1T
YOGA,0.0004891073447269069,KZORHXTSJHGG8O1T
HIKING,7.512841406059776e-09,KZORHXTSJHGG8O1T
NOT SPORTS SPECIFIC,3.955567839143767e-09,KZORHXTSJHGG8O1T
BASKETBALL,2.851559774125995e-09,KZORHXTSJHGG8O1T
ORIGINALS,0.9999999963125484,L05REHURWFILF5JX
HANDBALL,6.040606899536069e-05,L05REHURWFILF5JX
BASKETBALL,6.279302918842444e-09,L05REHURWFILF5JX
HIKING,5.698249110312082e-09,L05REHURWFILF5JX
SWIM,1.3430390534149637e-09,L05REHURWFILF5JX
TRAINING,0.9999999621579262,L2KZFP2V9NYT104F
CLIMB,0.0001943689925569336,L2KZFP2V9NYT104F
SPORT STYLE,5.8709663395453355e-09,L2KZFP2V9NYT104F
OUTDOOR,3.08089909819533e-09,L2KZFP2V9NYT104F
SWIM,2.3415700195665643e-09,L2KZFP2V9NYT104F
FOOTBALL/SOCCER,0.9999999669522595,LFHF1AV53Y2O1TUC
HANDBALL,0.00018173536718360926,LFHF1AV53Y2O1TUC
HIKING,6.433882471626821e-09,LFHF1AV53Y2O1TUC
CYCLING,2.8828173998641192e-09,LFHF1AV53Y2O1TUC
SWIM,2.8229095701321083e-09,LFHF1AV53Y2O1TUC
ORIGINALS,0.9999999963125484,LFLCAWD688P4H45I
HANDBALL,6.040606899536069e-05,LFLCAWD688P4H45I
BASKETBALL,6.279302918842444e-09,LFLCAWD688P4H45I
HIKING,5.698249110312082e-09,LFLCAWD688P4H45I
SWIM,1.3430390534149637e-09,LFLCAWD688P4H45I
FOOTBALL/SOCCER,0.9999999669522595,LTFFC0JOZKWKH8CP
HANDBALL,0.00018173536718360926,LTFFC0JOZKWKH8CP
HIKING,6.433882471626821e-09,LTFFC0JOZKWKH8CP
CYCLING,2.8828173998641192e-09,LTFFC0JOZKWKH8CP
SWIM,2.8229095701321083e-09,LTFFC0JOZKWKH8CP
TRAINING,0.9999999621579262,M3LMJDROY84H27AT
CLIMB,0.0001943689925569336,M3LMJDROY84H27AT
SPORT STYLE,5.8709663395453355e-09,M3LMJDROY84H27AT
OUTDOOR,3.08089909819533e-09,M3LMJDROY84H27AT
SWIM,2.3415700195665643e-09,M3LMJDROY84H27AT
NOT SPORTS SPECIFIC,0.9999999768196282,MAA5ALPIQKMUQ0BQ
HANDBALL,0.000152069803464048,MAA5ALPIQKMUQ0BQ
HIKING,7.84522259971687e-09,MAA5ALPIQKMUQ0BQ
SWIM,3.955567839143767e-09,MAA5ALPIQKMUQ0BQ
BASKETBALL,3.301686901615685e-09,MAA5ALPIQKMUQ0BQ
FOOTBALL/SOCCER,0.9999999669522595,MQTJ44JHE716QEQ7
HANDBALL,0.00018173536718360926,MQTJ44JHE716QEQ7
HIKING,6.433882471626821e-09,MQTJ44JHE716QEQ7
CYCLING,2.8828173998641192e-09,MQTJ44JHE716QEQ7
SWIM,2.8229095701321083e-09,MQTJ44JHE716QEQ7
TRAINING,0.9999999621579262,MRYP5ZQ51R8HHO0I
CLIMB,0.0001943689925569336,MRYP5ZQ51R8HHO0I
SPORT STYLE,5.8709663395453355e-09,MRYP5ZQ51R8HHO0I
OUTDOOR,3.08089909819533e-09,MRYP5ZQ51R8HHO0I
SWIM,2.3415700195665643e-09,MRYP5ZQ51R8HHO0I
RUNNING,0.9999999687644883,N7GXBO1JOC3QD68Y
OLYMPIC SPORTS,0.00017663153211532035,N7GXBO1JOC3QD68Y
HIKING,5.711352629832396e-09,N7GXBO1JOC3QD68Y
BASKETBALL,2.373699306008664e-09,N7GXBO1JOC3QD68Y
SWIM,1.0401679041198385e-09,N7GXBO1JOC3QD68Y
RUNNING,0.9999999687644883,N94WJTN1CFW4ZVNW
OLYMPIC SPORTS,0.00017663153211532035,N94WJTN1CFW4ZVNW
HIKING,5.711352629832396e-09,N94WJTN1CFW4ZVNW
BASKETBALL,2.373699306008664e-09,N94WJTN1CFW4ZVNW
SWIM,1.0401679041198385e-09,N94WJTN1CFW4ZVNW
NOT SPORTS SPECIFIC,0.9999999768196282,OF93DHUJE3X6E63N
HANDBALL,0.000152069803464048,OF93DHUJE3X6E63N
HIKING,7.84522259971687e-09,OF93DHUJE3X6E63N
SWIM,3.955567839143767e-09,OF93DHUJE3X6E63N
BASKETBALL,3.301686901615685e-09,OF93DHUJE3X6E63N
TRAINING,0.9999999621579262,P6D2YKYC3II4T9JD
CLIMB,0.0001943689925569336,P6D2YKYC3II4T9JD
SPORT STYLE,5.8709663395453355e-09,P6D2YKYC3II4T9JD
OUTDOOR,3.08089909819533e-09,P6D2YKYC3II4T9JD
SWIM,2.3415700195665643e-09,P6D2YKYC3II4T9JD
ORIGINALS,0.9999999963125484,P7QI1IEN4P8TBROC
HANDBALL,6.040606899536069e-05,P7QI1IEN4P8TBROC
BASKETBALL,6.279302918842444e-09,P7QI1IEN4P8TBROC
HIKING,5.698249110312082e-09,P7QI1IEN4P8TBROC
SWIM,1.3430390534149637e-09,P7QI1IEN4P8TBROC
NOT SPORTS SPECIFIC,0.9999999768196282,P9WEU7IPQVH0MWGS
HANDBALL,0.000152069803464048,P9WEU7IPQVH0MWGS
HIKING,7.84522259971687e-09,P9WEU7IPQVH0MWGS
SWIM,3.955567839143767e-09,P9WEU7IPQVH0MWGS
BASKETBALL,3.301686901615685e-09,P9WEU7IPQVH0MWGS
FOOTBALL/SOCCER,0.9999999669522595,PPDCAD5YOXQJ3D1W
HANDBALL,0.00018173536718360926,PPDCAD5YOXQJ3D1W
HIKING,6.433882471626821e-09,PPDCAD5YOXQJ3D1W
CYCLING,2.8828173998641192e-09,PPDCAD5YOXQJ3D1W
SWIM,2.8229095701321083e-09,PPDCAD5YOXQJ3D1W
ORIGINALS,0.9999999963125484,PSN8R5KB67F6HVC7
HANDBALL,6.040606899536069e-05,PSN8R5KB67F6HVC7
BASKETBALL,6.279302918842444e-09,PSN8R5KB67F6HVC7
HIKING,5.698249110312082e-09,PSN8R5KB67F6HVC7
SWIM,1.3430390534149637e-09,PSN8R5KB67F6HVC7
SWIM,0.999999760662496,PY3VFISNLCI5OTBW
YOGA,0.0004891073447269069,PY3VFISNLCI5OTBW
HIKING,7.512841406059776e-09,PY3VFISNLCI5OTBW
NOT SPORTS SPECIFIC,3.955567839143767e-09,PY3VFISNLCI5OTBW
BASKETBALL,2.851559774125995e-09,PY3VFISNLCI5OTBW
TENNIS,0.9999999999698583,QFMO4L04EQPPW0MQ
BASKETBALL,2.258938928006359e-09,QFMO4L04EQPPW0MQ
HIKING,1.8985463132305337e-09,QFMO4L04EQPPW0MQ
SWIM,1.306798411866382e-09,QFMO4L04EQPPW0MQ
FOOTBALL/SOCCER,7.261527834768937e-10,QFMO4L04EQPPW0MQ
FOOTBALL/SOCCER,0.9999999669522595,QUC88II1TQL8YX2Y
HANDBALL,0.00018173536718360926,QUC88II1TQL8YX2Y
HIKING,6.433882471626821e-09,QUC88II1TQL8YX2Y
CYCLING,2.8828173998641192e-09,QUC88II1TQL8YX2Y
SWIM,2.8229095701321083e-09,QUC88II1TQL8YX2Y
NOT SPORTS SPECIFIC,0.9999999768196282,R0OIKU30XVFENMRC
HANDBALL,0.000152069803464048,R0OIKU30XVFENMRC
HIKING,7.84522259971687e-09,R0OIKU30XVFENMRC
SWIM,3.955567839143767e-09,R0OIKU30XVFENMRC
BASKETBALL,3.301686901615685e-09,R0OIKU30XVFENMRC
SWIM,0.999999760662496,RMNXOIE0ESP4120H
YOGA,0.0004891073447269069,RMNXOIE0ESP4120H
HIKING,7.512841406059776e-09,RMNXOIE0ESP4120H
NOT SPORTS SPECIFIC,3.955567839143767e-09,RMNXOIE0ESP4120H
BASKETBALL,2.851559774125995e-09,RMNXOIE0ESP4120H
SWIM,0.999999760662496,RP73H20HMPQ20ECG
YOGA,0.0004891073447269069,RP73H20HMPQ20ECG
HIKING,7.512841406059776e-09,RP73H20HMPQ20ECG
NOT SPORTS SPECIFIC,3.955567839143767e-09,RP73H20HMPQ20ECG
BASKETBALL,2.851559774125995e-09,RP73H20HMPQ20ECG
ORIGINALS,0.9999999963125484,RTREBB6Z2CV2Y93X
HANDBALL,6.040606899536069e-05,RTREBB6Z2CV2Y93X
BASKETBALL,6.279302918842444e-09,RTREBB6Z2CV2Y93X
HIKING,5.698249110312082e-09,RTREBB6Z2CV2Y93X
SWIM,1.3430390534149637e-09,RTREBB6Z2CV2Y93X
TRAINING,0.9999999621579262,RWHPSA8QIJXPHCE0
CLIMB,0.0001943689925569336,RWHPSA8QIJXPHCE0
SPORT STYLE,5.8709663395453355e-09,RWHPSA8QIJXPHCE0
OUTDOOR,3.08089909819533e-09,RWHPSA8QIJXPHCE0
SWIM,2.3415700195665643e-09,RWHPSA8QIJXPHCE0
TENNIS,0.9999999999698583,S0DMWRHNOTTCLBGS
BASKETBALL,2.258938928006359e-09,S0DMWRHNOTTCLBGS
HIKING,1.8985463132305337e-09,S0DMWRHNOTTCLBGS
SWIM,1.306798411866382e-09,S0DMWRHNOTTCLBGS
FOOTBALL/SOCCER,7.261527834768937e-10,S0DMWRHNOTTCLBGS
TRAINING,0.9999999621579262,SEWG21PE0ZKYC1VP
CLIMB,0.0001943689925569336,SEWG21PE0ZKYC1VP
SPORT STYLE,5.8709663395453355e-09,SEWG21PE0ZKYC1VP
OUTDOOR,3.08089909819533e-09,SEWG21PE0ZKYC1VP
SWIM,2.3415700195665643e-09,SEWG21PE0ZKYC1VP
TRAINING,0.9999999621579262,SF7R6WU9KHDUR02X
CLIMB,0.0001943689925569336,SF7R6WU9KHDUR02X
SPORT STYLE,5.8709663395453355e-09,SF7R6WU9KHDUR02X
OUTDOOR,3.08089909819533e-09,SF7R6WU9KHDUR02X
SWIM,2.3415700195665643e-09,SF7R6WU9KHDUR02X
NOT SPORTS SPECIFIC,0.9999999768196282,SN39E4YDAGL397DK
HANDBALL,0.000152069803464048,SN39E4YDAGL397DK
HIKING,7.84522259971687e-09,SN39E4YDAGL397DK
SWIM,3.955567839143767e-09,SN39E4YDAGL397DK
BASKETBALL,3.301686901615685e-09,SN39E4YDAGL397DK
ORIGINALS,0.9999999963125484,SS1ZUSQSXV27BQBN
HANDBALL,6.040606899536069e-05,SS1ZUSQSXV27BQBN
BASKETBALL,6.279302918842444e-09,SS1ZUSQSXV27BQBN
HIKING,5.698249110312082e-09,SS1ZUSQSXV27BQBN
SWIM,1.3430390534149637e-09,SS1ZUSQSXV27BQBN
TRAINING,0.9999999621579262,SVRRZ69CHT1ICA3X
CLIMB,0.0001943689925569336,SVRRZ69CHT1ICA3X
SPORT STYLE,5.8709663395453355e-09,SVRRZ69CHT1ICA3X
OUTDOOR,3.08089909819533e-09,SVRRZ69CHT1ICA3X
SWIM,2.3415700195665643e-09,SVRRZ69CHT1ICA3X
SWIM,0.999999760662496,SWTJV09CW1XGH7YO
YOGA,0.0004891073447269069,SWTJV09CW1XGH7YO
HIKING,7.512841406059776e-09,SWTJV09CW1XGH7YO
NOT SPORTS SPECIFIC,3.955567839143767e-09,SWTJV09CW1XGH7YO
BASKETBALL,2.851559774125995e-09,SWTJV09CW1XGH7YO
ORIGINALS,0.9999999963125484,T7GWAC8O3IBOMC2Z
HANDBALL,6.040606899536069e-05,T7GWAC8O3IBOMC2Z
BASKETBALL,6.279302918842444e-09,T7GWAC8O3IBOMC2Z
HIKING,5.698249110312082e-09,T7GWAC8O3IBOMC2Z
SWIM,1.3430390534149637e-09,T7GWAC8O3IBOMC2Z
TRAINING,0.9999999621579262,THL5KV2IC3PG04EZ
CLIMB,0.0001943689925569336,THL5KV2IC3PG04EZ
SPORT STYLE,5.8709663395453355e-09,THL5KV2IC3PG04EZ
OUTDOOR,3.08089909819533e-09,THL5KV2IC3PG04EZ
SWIM,2.3415700195665643e-09,THL5KV2IC3PG04EZ
ORIGINALS,0.9999999963125484,THQ8IH6PCVTWYIMV
HANDBALL,6.040606899536069e-05,THQ8IH6PCVTWYIMV
BASKETBALL,6.279302918842444e-09,THQ8IH6PCVTWYIMV
HIKING,5.698249110312082e-09,THQ8IH6PCVTWYIMV
SWIM,1.3430390534149637e-09,THQ8IH6PCVTWYIMV
RUNNING,0.9999999687644883,TY51AU6IXXTDRLVG
OLYMPIC SPORTS,0.00017663153211532035,TY51AU6IXXTDRLVG
HIKING,5.711352629832396e-09,TY51AU6IXXTDRLVG
BASKETBALL,2.373699306008664e-09,TY51AU6IXXTDRLVG
SWIM,1.0401679041198385e-09,TY51AU6IXXTDRLVG
ORIGINALS,0.9999999963125484,U6030U3IWKILVPRS
HANDBALL,6.040606899536069e-05,U6030U3IWKILVPRS
BASKETBALL,6.279302918842444e-09,U6030U3IWKILVPRS
HIKING,5.698249110312082e-09,U6030U3IWKILVPRS
SWIM,1.3430390534149637e-09,U6030U3IWKILVPRS
NOT SPORTS SPECIFIC,0.9999999768196282,UI7NZBB240T46LKQ
HANDBALL,0.000152069803464048,UI7NZBB240T46LKQ
HIKING,7.84522259971687e-09,UI7NZBB240T46LKQ
SWIM,3.955567839143767e-09,UI7NZBB240T46LKQ
BASKETBALL,3.301686901615685e-09,UI7NZBB240T46LKQ
GOLF,0.9999999999610371,WK4YW2C9JSB3KK8A
HIKING,4.201672963235735e-09,WK4YW2C9JSB3KK8A
BASKETBALL,3.9564802612069706e-09,WK4YW2C9JSB3KK8A
FOOTBALL/SOCCER,7.527636986271343e-10,WK4YW2C9JSB3KK8A
NOT SPORTS SPECIFIC,6.185155230644498e-10,WK4YW2C9JSB3KK8A
TENNIS,0.9999999999698583,WUN922ECMDAX3R0W
BASKETBALL,2.258938928006359e-09,WUN922ECMDAX3R0W
HIKING,1.8985463132305337e-09,WUN922ECMDAX3R0W
SWIM,1.306798411866382e-09,WUN922ECMDAX3R0W
FOOTBALL/SOCCER,7.261527834768937e-10,WUN922ECMDAX3R0W
NOT SPORTS SPECIFIC,0.9999999768196282,XDBHQG6L0Q2DYEAE
HANDBALL,0.000152069803464048,XDBHQG6L0Q2DYEAE
HIKING,7.84522259971687e-09,XDBHQG6L0Q2DYEAE
SWIM,3.955567839143767e-09,XDBHQG6L0Q2DYEAE
BASKETBALL,3.301686901615685e-09,XDBHQG6L0Q2DYEAE
RUNNING,0.9999999687644883,XGHISSJXA3A70GTI
OLYMPIC SPORTS,0.00017663153211532035,XGHISSJXA3A70GTI
HIKING,5.711352629832396e-09,XGHISSJXA3A70GTI
BASKETBALL,2.373699306008664e-09,XGHISSJXA3A70GTI
SWIM,1.0401679041198385e-09,XGHISSJXA3A70GTI
ORIGINALS,0.9999999963125484,YEJZI82FPMKGDA4H
HANDBALL,6.040606899536069e-05,YEJZI82FPMKGDA4H
BASKETBALL,6.279302918842444e-09,YEJZI82FPMKGDA4H
HIKING,5.698249110312082e-09,YEJZI82FPMKGDA4H
SWIM,1.3430390534149637e-09,YEJZI82FPMKGDA4H
FOOTBALL/SOCCER,0.9999999669522595,YMATX8E4RS3U12BX
HANDBALL,0.00018173536718360926,YMATX8E4RS3U12BX
HIKING,6.433882471626821e-09,YMATX8E4RS3U12BX
CYCLING,2.8828173998641192e-09,YMATX8E4RS3U12BX
SWIM,2.8229095701321083e-09,YMATX8E4RS3U12BX
TRAINING,0.9999999621579262,YQTBWFQVNPDAJVLC
CLIMB,0.0001943689925569336,YQTBWFQVNPDAJVLC
SPORT STYLE,5.8709663395453355e-09,YQTBWFQVNPDAJVLC
OUTDOOR,3.08089909819533e-09,YQTBWFQVNPDAJVLC
SWIM,2.3415700195665643e-09,YQTBWFQVNPDAJVLC
SWIM,0.999999760662496,YU7TTDLIGFJM1OPX
YOGA,0.0004891073447269069,YU7TTDLIGFJM1OPX
HIKING,7.512841406059776e-09,YU7TTDLIGFJM1OPX
NOT SPORTS SPECIFIC,3.955567839143767e-09,YU7TTDLIGFJM1OPX
BASKETBALL,2.851559774125995e-09,YU7TTDLIGFJM1OPX
TRAINING,0.9999999621579262,Z6D1P480UAKLCAXP
CLIMB,0.0001943689925569336,Z6D1P480UAKLCAXP
SPORT STYLE,5.8709663395453355e-09,Z6D1P480UAKLCAXP
OUTDOOR,3.08089909819533e-09,Z6D1P480UAKLCAXP
SWIM,2.3415700195665643e-09,Z6D1P480UAKLCAXP
TRAINING,0.9999999621579262,ZH5DFJH5EKQ6KN86
CLIMB,0.0001943689925569336,ZH5DFJH5EKQ6KN86
SPORT STYLE,5.8709663395453355e-09,ZH5DFJH5EKQ6KN86
OUTDOOR,3.08089909819533e-09,ZH5DFJH5EKQ6KN86
SWIM,2.3415700195665643e-09,ZH5DFJH5EKQ6KN86
TRAINING,0.9999999621579262,ZPLJIEE406JXMULM
CLIMB,0.0001943689925569336,ZPLJIEE406JXMULM
SPORT STYLE,5.8709663395453355e-09,ZPLJIEE406JXMULM
OUTDOOR,3.08089909819533e-09,ZPLJIEE406JXMULM
SWIM,2.3415700195665643e-09,ZPLJIEE406JXMULM
ORIGINALS,0.9999999963125484,ZQW0BJLBA0K4VZPT
HANDBALL,6.040606899536069e-05,ZQW0BJLBA0K4VZPT
BASKETBALL,6.279302918842444e-09,ZQW0BJLBA0K4VZPT
HIKING,5.698249110312082e-09,ZQW0BJLBA0K4VZPT
SWIM,1.3430390534149637e-09,ZQW0BJLBA0K4VZPT
ORIGINALS,0.9999999963125484,ZZMIB78Q5UUKNY61
HANDBALL,6.040606899536069e-05,ZZMIB78Q5UUKNY61
BASKETBALL,6.279302918842444e-09,ZZMIB78Q5UUKNY61
HIKING,5.698249110312082e-09,ZZMIB78Q5UUKNY61
SWIM,1.3430390534149637e-09,ZZMIB78Q5UUKNY61
