sports_category_descr,predicted_interaction,acid
ORIGINALS,0.9999999963125484,SS1ZUSQSXV27BQBN
HANDBALL,6.040606899536069e-05,SS1ZUSQSXV27BQBN
BASKETBALL,6.279302918842444e-09,SS1ZUSQSXV27BQBN
HIKING,5.698249110312082e-09,SS1ZUSQSXV27BQBN
SWIM,1.3430390534149637e-09,SS1ZUSQSXV27BQBN
BASKETBALL,0.9999983425314903,STQY9WREVOS5RNR1
TRACK AND FIELD,0.0012874065942253354,STQY9WREVOS5RNR1
ORIGINALS,6.279302918842444e-09,STQY9WREVOS5RNR1
GOLF,3.9564802612069706e-09,STQY9WREVOS5RNR1
NOT SPORTS SPECIFIC,3.301686901615685e-09,STQY9WREVOS5RNR1
TENNIS,0.9999999999698583,SUNYSZKUONK3Y6JU
BASKETBALL,2.258938928006359e-09,SUNYSZKUONK3Y6JU
HIKING,1.8985463132305337e-09,SUNYSZKUONK3Y6JU
SWIM,1.306798411866382e-09,SUNYSZKUONK3Y6JU
FOOTBALL/SOCCER,7.261527834768937e-10,SUNYSZKUONK3Y6JU
TRAINING,0.9999999621579262,SVRRZ69CHT1ICA3X
CLIMB,0.0001943689925569336,SVRRZ69CHT1ICA3X
SPORT STYLE,5.8709663395453355e-09,SVRRZ69CHT1ICA3X
OUTDOOR,3.08089909819533e-09,SVRRZ69CHT1ICA3X
SWIM,2.3415700195665643e-09,SVRRZ69CHT1ICA3X
SWIM,0.999999760662496,SWTJV09CW1XGH7YO
YOGA,0.0004891073447269069,SWTJV09CW1XGH7YO
HIKING,7.512841406059776e-09,SWTJV09CW1XGH7YO
NOT SPORTS SPECIFIC,3.955567839143767e-09,SWTJV09CW1XGH7YO
BASKETBALL,2.851559774125995e-09,SWTJV09CW1XGH7YO
ORIGINALS,0.9999999963125484,T7GWAC8O3IBOMC2Z
HANDBALL,6.040606899536069e-05,T7GWAC8O3IBOMC2Z
BASKETBALL,6.279302918842444e-09,T7GWAC8O3IBOMC2Z
HIKING,5.698249110312082e-09,T7GWAC8O3IBOMC2Z
SWIM,1.3430390534149637e-09,T7GWAC8O3IBOMC2Z
ORIGINALS,0.9999999963125484,TCSDL74VWZZ47QYS
HANDBALL,6.040606899536069e-05,TCSDL74VWZZ47QYS
BASKETBALL,6.279302918842444e-09,TCSDL74VWZZ47QYS
HIKING,5.698249110312082e-09,TCSDL74VWZZ47QYS
SWIM,1.3430390534149637e-09,TCSDL74VWZZ47QYS
TRAINING,0.9999999621579262,TFUBKFPC7ETG4LXO
CLIMB,0.0001943689925569336,TFUBKFPC7ETG4LXO
SPORT STYLE,5.8709663395453355e-09,TFUBKFPC7ETG4LXO
OUTDOOR,3.08089909819533e-09,TFUBKFPC7ETG4LXO
SWIM,2.3415700195665643e-09,TFUBKFPC7ETG4LXO
TRAINING,0.9999999621579262,THL5KV2IC3PG04EZ
CLIMB,0.0001943689925569336,THL5KV2IC3PG04EZ
SPORT STYLE,5.8709663395453355e-09,THL5KV2IC3PG04EZ
OUTDOOR,3.08089909819533e-09,THL5KV2IC3PG04EZ
SWIM,2.3415700195665643e-09,THL5KV2IC3PG04EZ
ORIGINALS,0.9999999963125484,THQ8IH6PCVTWYIMV
HANDBALL,6.040606899536069e-05,THQ8IH6PCVTWYIMV
BASKETBALL,6.279302918842444e-09,THQ8IH6PCVTWYIMV
HIKING,5.698249110312082e-09,THQ8IH6PCVTWYIMV
SWIM,1.3430390534149637e-09,THQ8IH6PCVTWYIMV
RUNNING,0.9999999687644883,TU5PHXMNH63OV257
OLYMPIC SPORTS,0.00017663153211532035,TU5PHXMNH63OV257
HIKING,5.711352629832396e-09,TU5PHXMNH63OV257
BASKETBALL,2.373699306008664e-09,TU5PHXMNH63OV257
SWIM,1.0401679041198385e-09,TU5PHXMNH63OV257
RUNNING,0.9999999687644883,TY51AU6IXXTDRLVG
OLYMPIC SPORTS,0.00017663153211532035,TY51AU6IXXTDRLVG
HIKING,5.711352629832396e-09,TY51AU6IXXTDRLVG
BASKETBALL,2.373699306008664e-09,TY51AU6IXXTDRLVG
SWIM,1.0401679041198385e-09,TY51AU6IXXTDRLVG
FOOTBALL/SOCCER,0.9999999669522595,U1LCPW5ESGU7BTMU
HANDBALL,0.00018173536718360926,U1LCPW5ESGU7BTMU
HIKING,6.433882471626821e-09,U1LCPW5ESGU7BTMU
CYCLING,2.8828173998641192e-09,U1LCPW5ESGU7BTMU
SWIM,2.8229095701321083e-09,U1LCPW5ESGU7BTMU
RUNNING,0.9999999687644883,U4D845JB91PYIDXH
OLYMPIC SPORTS,0.00017663153211532035,U4D845JB91PYIDXH
HIKING,5.711352629832396e-09,U4D845JB91PYIDXH
BASKETBALL,2.373699306008664e-09,U4D845JB91PYIDXH
SWIM,1.0401679041198385e-09,U4D845JB91PYIDXH
ORIGINALS,0.9999999963125484,U6030U3IWKILVPRS
HANDBALL,6.040606899536069e-05,U6030U3IWKILVPRS
BASKETBALL,6.279302918842444e-09,U6030U3IWKILVPRS
HIKING,5.698249110312082e-09,U6030U3IWKILVPRS
SWIM,1.3430390534149637e-09,U6030U3IWKILVPRS
ORIGINALS,0.9999999963125484,UFL1XKLUOXRKX2VD
HANDBALL,6.040606899536069e-05,UFL1XKLUOXRKX2VD
BASKETBALL,6.279302918842444e-09,UFL1XKLUOXRKX2VD
HIKING,5.698249110312082e-09,UFL1XKLUOXRKX2VD
SWIM,1.3430390534149637e-09,UFL1XKLUOXRKX2VD
NOT SPORTS SPECIFIC,0.9999999768196282,UI7NZBB240T46LKQ
HANDBALL,0.000152069803464048,UI7NZBB240T46LKQ
HIKING,7.84522259971687e-09,UI7NZBB240T46LKQ
SWIM,3.955567839143767e-09,UI7NZBB240T46LKQ
BASKETBALL,3.301686901615685e-09,UI7NZBB240T46LKQ
RUNNING,0.9999999687644883,VB3UZP0IIM2DB0OH
OLYMPIC SPORTS,0.00017663153211532035,VB3UZP0IIM2DB0OH
HIKING,5.711352629832396e-09,VB3UZP0IIM2DB0OH
BASKETBALL,2.373699306008664e-09,VB3UZP0IIM2DB0OH
SWIM,1.0401679041198385e-09,VB3UZP0IIM2DB0OH
SKATEBOARDING,0.999999999991508,VBCM1HWAFM5JYCOZ
TRACK AND FIELD,1.2779737861031224e-07,VBCM1HWAFM5JYCOZ
HIKING,8.63034130870259e-10,VBCM1HWAFM5JYCOZ
FOOTBALL/SOCCER,4.83424281688766e-10,VBCM1HWAFM5JYCOZ
NOT SPORTS SPECIFIC,4.007922499581405e-10,VBCM1HWAFM5JYCOZ
ORIGINALS,0.9999999963125484,VXN5TM3BBYK69A66
HANDBALL,6.040606899536069e-05,VXN5TM3BBYK69A66
BASKETBALL,6.279302918842444e-09,VXN5TM3BBYK69A66
HIKING,5.698249110312082e-09,VXN5TM3BBYK69A66
SWIM,1.3430390534149637e-09,VXN5TM3BBYK69A66
TRAINING,0.9999999621579262,W3ASSZOAW7PQJ6VD
CLIMB,0.0001943689925569336,W3ASSZOAW7PQJ6VD
SPORT STYLE,5.8709663395453355e-09,W3ASSZOAW7PQJ6VD
OUTDOOR,3.08089909819533e-09,W3ASSZOAW7PQJ6VD
SWIM,2.3415700195665643e-09,W3ASSZOAW7PQJ6VD
ORIGINALS,0.9999999963125484,W60L39MV8HWN4XXD
HANDBALL,6.040606899536069e-05,W60L39MV8HWN4XXD
BASKETBALL,6.279302918842444e-09,W60L39MV8HWN4XXD
HIKING,5.698249110312082e-09,W60L39MV8HWN4XXD
SWIM,1.3430390534149637e-09,W60L39MV8HWN4XXD
GOLF,0.9999999999610371,WK4YW2C9JSB3KK8A
HIKING,4.201672963235735e-09,WK4YW2C9JSB3KK8A
BASKETBALL,3.9564802612069706e-09,WK4YW2C9JSB3KK8A
FOOTBALL/SOCCER,7.527636986271343e-10,WK4YW2C9JSB3KK8A
NOT SPORTS SPECIFIC,6.185155230644498e-10,WK4YW2C9JSB3KK8A
FOOTBALL/SOCCER,0.9999999669522595,WODGCSCGCB2RPJM3
HANDBALL,0.00018173536718360926,WODGCSCGCB2RPJM3
HIKING,6.433882471626821e-09,WODGCSCGCB2RPJM3
CYCLING,2.8828173998641192e-09,WODGCSCGCB2RPJM3
SWIM,2.8229095701321083e-09,WODGCSCGCB2RPJM3
TENNIS,0.9999999999698583,WUN922ECMDAX3R0W
BASKETBALL,2.258938928006359e-09,WUN922ECMDAX3R0W
HIKING,1.8985463132305337e-09,WUN922ECMDAX3R0W
SWIM,1.306798411866382e-09,WUN922ECMDAX3R0W
FOOTBALL/SOCCER,7.261527834768937e-10,WUN922ECMDAX3R0W
FOOTBALL/SOCCER,0.9999999669522595,X39PJ3KYU9VWXOOS
HANDBALL,0.00018173536718360926,X39PJ3KYU9VWXOOS
HIKING,6.433882471626821e-09,X39PJ3KYU9VWXOOS
CYCLING,2.8828173998641192e-09,X39PJ3KYU9VWXOOS
SWIM,2.8229095701321083e-09,X39PJ3KYU9VWXOOS
ORIGINALS,0.9999999963125484,X3QROKOLI1E8GAGZ
HANDBALL,6.040606899536069e-05,X3QROKOLI1E8GAGZ
BASKETBALL,6.279302918842444e-09,X3QROKOLI1E8GAGZ
HIKING,5.698249110312082e-09,X3QROKOLI1E8GAGZ
SWIM,1.3430390534149637e-09,X3QROKOLI1E8GAGZ
ORIGINALS,0.9999999963125484,XB1R105Z7PTW5IAB
HANDBALL,6.040606899536069e-05,XB1R105Z7PTW5IAB
BASKETBALL,6.279302918842444e-09,XB1R105Z7PTW5IAB
HIKING,5.698249110312082e-09,XB1R105Z7PTW5IAB
SWIM,1.3430390534149637e-09,XB1R105Z7PTW5IAB
ORIGINALS,0.9999999963125484,XBH1W4DTFZRLHLLD
HANDBALL,6.040606899536069e-05,XBH1W4DTFZRLHLLD
BASKETBALL,6.279302918842444e-09,XBH1W4DTFZRLHLLD
HIKING,5.698249110312082e-09,XBH1W4DTFZRLHLLD
SWIM,1.3430390534149637e-09,XBH1W4DTFZRLHLLD
NOT SPORTS SPECIFIC,0.9999999768196282,XDBHQG6L0Q2DYEAE
HANDBALL,0.000152069803464048,XDBHQG6L0Q2DYEAE
HIKING,7.84522259971687e-09,XDBHQG6L0Q2DYEAE
SWIM,3.955567839143767e-09,XDBHQG6L0Q2DYEAE
BASKETBALL,3.301686901615685e-09,XDBHQG6L0Q2DYEAE
RUNNING,0.9999999687644883,XGHISSJXA3A70GTI
OLYMPIC SPORTS,0.00017663153211532035,XGHISSJXA3A70GTI
HIKING,5.711352629832396e-09,XGHISSJXA3A70GTI
BASKETBALL,2.373699306008664e-09,XGHISSJXA3A70GTI
SWIM,1.0401679041198385e-09,XGHISSJXA3A70GTI
RUNNING,0.9999999687644883,XRA8IVWXGRKN6PA2
OLYMPIC SPORTS,0.00017663153211532035,XRA8IVWXGRKN6PA2
HIKING,5.711352629832396e-09,XRA8IVWXGRKN6PA2
BASKETBALL,2.373699306008664e-09,XRA8IVWXGRKN6PA2
SWIM,1.0401679041198385e-09,XRA8IVWXGRKN6PA2
BASKETBALL,0.9999983425314903,XUGVS4CPD5LCOH96
TRACK AND FIELD,0.0012874065942253354,XUGVS4CPD5LCOH96
ORIGINALS,6.279302918842444e-09,XUGVS4CPD5LCOH96
GOLF,3.9564802612069706e-09,XUGVS4CPD5LCOH96
NOT SPORTS SPECIFIC,3.301686901615685e-09,XUGVS4CPD5LCOH96
RUGBY,0.9999999999897721,XXC54JZEJZ7YOMTE
YOGA,1.1176263802502525e-07,XXC54JZEJZ7YOMTE
TRACK AND FIELD,9.361379081551643e-08,XXC54JZEJZ7YOMTE
OLYMPIC SPORTS,5.933998833121098e-08,XXC54JZEJZ7YOMTE
HIKING,3.5722005335909273e-09,XXC54JZEJZ7YOMTE
ORIGINALS,0.9999999963125484,YEJZI82FPMKGDA4H
HANDBALL,6.040606899536069e-05,YEJZI82FPMKGDA4H
BASKETBALL,6.279302918842444e-09,YEJZI82FPMKGDA4H
HIKING,5.698249110312082e-09,YEJZI82FPMKGDA4H
SWIM,1.3430390534149637e-09,YEJZI82FPMKGDA4H
FOOTBALL/SOCCER,0.9999999669522595,YMATX8E4RS3U12BX
HANDBALL,0.00018173536718360926,YMATX8E4RS3U12BX
HIKING,6.433882471626821e-09,YMATX8E4RS3U12BX
CYCLING,2.8828173998641192e-09,YMATX8E4RS3U12BX
SWIM,2.8229095701321083e-09,YMATX8E4RS3U12BX
TRAINING,0.9999999621579262,YQTBWFQVNPDAJVLC
CLIMB,0.0001943689925569336,YQTBWFQVNPDAJVLC
SPORT STYLE,5.8709663395453355e-09,YQTBWFQVNPDAJVLC
OUTDOOR,3.08089909819533e-09,YQTBWFQVNPDAJVLC
SWIM,2.3415700195665643e-09,YQTBWFQVNPDAJVLC
SWIM,0.999999760662496,YU7TTDLIGFJM1OPX
YOGA,0.0004891073447269069,YU7TTDLIGFJM1OPX
HIKING,7.512841406059776e-09,YU7TTDLIGFJM1OPX
NOT SPORTS SPECIFIC,3.955567839143767e-09,YU7TTDLIGFJM1OPX
BASKETBALL,2.851559774125995e-09,YU7TTDLIGFJM1OPX
ORIGINALS,0.9999999963125484,YY9N0I7VR343RCF1
HANDBALL,6.040606899536069e-05,YY9N0I7VR343RCF1
BASKETBALL,6.279302918842444e-09,YY9N0I7VR343RCF1
HIKING,5.698249110312082e-09,YY9N0I7VR343RCF1
SWIM,1.3430390534149637e-09,YY9N0I7VR343RCF1
RUNNING,0.9999999687644883,Z1KTP406SAJJUGD1
OLYMPIC SPORTS,0.00017663153211532035,Z1KTP406SAJJUGD1
HIKING,5.711352629832396e-09,Z1KTP406SAJJUGD1
BASKETBALL,2.373699306008664e-09,Z1KTP406SAJJUGD1
SWIM,1.0401679041198385e-09,Z1KTP406SAJJUGD1
TENNIS,0.9999999999698583,Z3X6OUHC5CQB8C5I
BASKETBALL,2.258938928006359e-09,Z3X6OUHC5CQB8C5I
HIKING,1.8985463132305337e-09,Z3X6OUHC5CQB8C5I
SWIM,1.306798411866382e-09,Z3X6OUHC5CQB8C5I
FOOTBALL/SOCCER,7.261527834768937e-10,Z3X6OUHC5CQB8C5I
TRAINING,0.9999999621579262,Z6D1P480UAKLCAXP
CLIMB,0.0001943689925569336,Z6D1P480UAKLCAXP
SPORT STYLE,5.8709663395453355e-09,Z6D1P480UAKLCAXP
OUTDOOR,3.08089909819533e-09,Z6D1P480UAKLCAXP
SWIM,2.3415700195665643e-09,Z6D1P480UAKLCAXP
ORIGINALS,0.9999999963125484,Z6DH10KMEP4Z193U
HANDBALL,6.040606899536069e-05,Z6DH10KMEP4Z193U
BASKETBALL,6.279302918842444e-09,Z6DH10KMEP4Z193U
HIKING,5.698249110312082e-09,Z6DH10KMEP4Z193U
SWIM,1.3430390534149637e-09,Z6DH10KMEP4Z193U
ORIGINALS,0.9999999963125484,Z9FNU802GFNYV2IA
HANDBALL,6.040606899536069e-05,Z9FNU802GFNYV2IA
BASKETBALL,6.279302918842444e-09,Z9FNU802GFNYV2IA
HIKING,5.698249110312082e-09,Z9FNU802GFNYV2IA
SWIM,1.3430390534149637e-09,Z9FNU802GFNYV2IA
TRAINING,0.9999999621579262,ZH5DFJH5EKQ6KN86
CLIMB,0.0001943689925569336,ZH5DFJH5EKQ6KN86
SPORT STYLE,5.8709663395453355e-09,ZH5DFJH5EKQ6KN86
OUTDOOR,3.08089909819533e-09,ZH5DFJH5EKQ6KN86
SWIM,2.3415700195665643e-09,ZH5DFJH5EKQ6KN86
TRAINING,0.9999999621579262,ZPLJIEE406JXMULM
CLIMB,0.0001943689925569336,ZPLJIEE406JXMULM
SPORT STYLE,5.8709663395453355e-09,ZPLJIEE406JXMULM
OUTDOOR,3.08089909819533e-09,ZPLJIEE406JXMULM
SWIM,2.3415700195665643e-09,ZPLJIEE406JXMULM
ORIGINALS,0.9999999963125484,ZQW0BJLBA0K4VZPT
HANDBALL,6.040606899536069e-05,ZQW0BJLBA0K4VZPT
BASKETBALL,6.279302918842444e-09,ZQW0BJLBA0K4VZPT
HIKING,5.698249110312082e-09,ZQW0BJLBA0K4VZPT
SWIM,1.3430390534149637e-09,ZQW0BJLBA0K4VZPT
ORIGINALS,0.9999999963125484,ZZMIB78Q5UUKNY61
HANDBALL,6.040606899536069e-05,ZZMIB78Q5UUKNY61
BASKETBALL,6.279302918842444e-09,ZZMIB78Q5UUKNY61
HIKING,5.698249110312082e-09,ZZMIB78Q5UUKNY61
SWIM,1.3430390534149637e-09,ZZMIB78Q5UUKNY61
